codigo_carga;tipo_asignatura;codigo_asignatura;Asignatura;Seccion;Horario;Dias;inscritos_materia;parcial;fechaparcial;Fecha_Registro;asistencia;TipoExamen;Coordinacion_Catedra;Coordinador_Catedratico;Escuela;Facultad,
FEPI-I_01_02-2020;P;FEPI-I;FORMULACION Y EVALUACION DE PROYECTOS;1;18:40-20:10;Lu-Mie;84;3;21/10/2020;22/10/2020 00:04;82;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
BAS2-I_02_02-2020;P;BAS2-I;BASE DE DATOS II;2;18:40-20:10;Lu-Mie;72;3;21/10/2020;22/10/2020 00:09;67;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
DII3-DG_01_02-2020;P;DII3-DG;DISEÑO DE INTERFACES III;1;06:30-08:00;Ma-Jue;12;2;24/9/2020;22/10/2020 00:11;12;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TED3-AC_01_02-2020;P;TED3-AC;TECNOLOGIA DIGITAL III;1;08:00-11:00;Mie;27;3;21/10/2020;22/10/2020 00:12;17;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
INF1-I_04_02-2020;P;INF1-I;INFORMATICA;4;09:00-12:00;Mie;57;3;21/10/2020;22/10/2020 00:25;47;Ordinario;SISTEMAS INFORMATICOS;Maria Eva Carranza Rivas;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
CYCOI-T_01_02-2020;P;CYCOI-T;INGLES TECNICO III(CONTABILIDAD DE COSTOS);1;06:30-08:00;Lu-Mie-Vie;11;3;21/10/2020;22/10/2020 00:30;10;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ELT2-AC_01_02-2020;P;ELT2-AC;SUPERVISIÓN II (E.T. 2);1;18:40-20:10;Lu-Mie;46;3;21/10/2020;22/10/2020 03:22;46;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TAI6-AC_01_02-2020;P;TAI6-AC;TALLER INTEGRAL VI;1;06:30-08:00;Lu-Mie-Vie;29;3;21/10/2020;12/11/2020 03:05;21;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
URB1-AC_01_02-2020;P;URB1-AC;URBANISMO I                                                                ;1;08:00-11:00;Mie;26;3;21/10/2020;22/10/2020 03:24;26;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MEPU-AC_01_02-2020;P;MEPU-AC;MEDIOS PUBLICITARIOS GRÁFICOS;1;06:30-08:00;Mie-Sab;31;3;21/10/2020;22/10/2020 04:27;26;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DIA2-AC_01_02-2020;P;DIA2-AC;DISEÑO AMBIENTAL II;1;06:30-08:00;Mie-Sab;30;2;22/10/2020;22/10/2020 04:39;1;Diferido;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DIA2-AC_01_02-2020;P;DIA2-AC;DISEÑO AMBIENTAL II;1;06:30-08:00;Mie-Sab;30;3;21/10/2020;22/10/2020 04:39;30;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
BAS1-I_01_02-2020;P;BAS1-I;BASES DE DATOS I;1;06:30-08:00;Mie-Sab;18;3;21/10/2020;22/10/2020 04:47;13;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
BAS1-I_04_02-2020;P;BAS1-I;BASES DE DATOS I;4;09:00-12:00;Mie;15;3;21/10/2020;22/10/2020 04:48;14;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
BAS1-I_04_02-2020;P;BAS1-I;BASES DE DATOS I;4;09:00-12:00;Mie;15;2;22/10/2020;22/10/2020 04:48;1;Diferido;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
OPFA-I_02_02-2020;P;OPFA-I;OPERAC. DE FABRICACION;2;18:40-20:10;Lu-Mie;43;3;21/10/2020;22/10/2020 04:56;42;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DPWEB-I_01_02-2020;P;DPWEB-I;DESARROLLO DE LA PLATAFORMA WEB                                            ;1;06:30-08:00;Mie-Sab;90;3;21/10/2020;22/10/2020 05:29;85;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
MYTI-I_01_02-2020;P;MYTI-I;METODOLOGIA Y TECNICAS DE LA INVESTIGACION;1;06:30-08:00;Mie-Sab;13;3;21/10/2020;22/10/2020 05:34;9;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MAT3-T_01_02-2020;P;MAT3-T;MATEMATICA III;1;06:30-08:00;Mie-Sab;40;3;21/10/2020;22/10/2020 05:35;37;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
OCOM-I_01_02-2020;P;OCOM-I;ORGANIZACION DE LAS COMPUTADORAS;1;06:30-08:00;Mie-Sab;78;3;21/10/2020;22/10/2020 05:37;66;Ordinario;HARDWARE;Marvin Elenilson Hernandez Montoya;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
INF1I-I_02_02-2020;P;INF1I-I;INFORMATICA;2;18:40-20:10;Lu-Mie;30;3;21/10/2020;13/11/2020 20:16;29;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DBD-I_01_02-2020;P;DBD-I;DISEÑO DE BASES DE DATOS;1;18:40-20:10;Lu-Mie;10;3;21/10/2020;22/10/2020 06:03;9;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
DIBA-I_02_02-2020;P;DIBA-I;DIBUJO APLICADO;2;18:40-20:10;Lu-Mie;51;3;21/10/2020;22/10/2020 06:14;43;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ADPI-DG_01_02-2020;P;ADPI-DG;ADMINISTRACION DE PROYECTOS;1;06:30-08:00;Mie-Sab;43;3;21/10/2020;22/10/2020 06:18;43;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
CDC1-I_01_02-2020;P;CDC1-I;CONTABILIDAD Y COSTOS;1;18:40-20:10;Lu-Mie;129;3;21/10/2020;22/10/2020 06:18;127;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TED3-AC_02_02-2020;P;TED3-AC;TECNOLOGIA DIGITAL III;2;18:40-20:10;Lu-Mie;18;3;21/10/2020;22/10/2020 06:19;12;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
FIS1-I_02_02-2020;P;FIS1-I;FISICA I;2;06:30-08:00;Mie-Sab;9;3;21/10/2020;22/10/2020 06:21;6;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
RED1-E_02_02-2020;P;RED1-E;REDES DE DATOS I ;2;06:30-08:00;Mie-Sab;27;3;21/10/2020;22/10/2020 06:24;27;Ordinario;REDES;Oscar Bertony Pineda;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
SIPR-T_02_02-2020;P;SIPR-T;SISTEMAS INTEGRADOS DE PRODUCCION;2;18:40-20:10;Lu-Mie;86;3;21/10/2020;22/10/2020 06:36;82;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ELE1-I_01_02-2020;P;ELE1-I;ELECTRONICA ;1;18:40-20:10;Lu-Mie;55;3;21/10/2020;22/10/2020 06:48;50;Ordinario;ELECTRONICA;Jose Mauricio Rivera Mejia;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
ELE1-I_01_02-2020;P;ELE1-I;ELECTRONICA ;1;18:40-20:10;Lu-Mie;55;2;22/10/2020;22/10/2020 06:49;2;Diferido;ELECTRONICA;Jose Mauricio Rivera Mejia;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
ELE1-I_01_02-2020;P;ELE1-I;ELECTRONICA ;1;18:40-20:10;Lu-Mie;55;1;22/10/2020;22/10/2020 06:49;1;Diferido;ELECTRONICA;Jose Mauricio Rivera Mejia;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
HIDI-AC_01_02-2020;P;HIDI-AC;HISTORIA DEL DISEÑO GRÁFICO;1;08:00-11:00;Mie;43;3;21/10/2020;22/10/2020 06:51;40;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
HIDI-AC_01_02-2020;P;HIDI-AC;HISTORIA DEL DISEÑO GRÁFICO;1;08:00-11:00;Mie;43;2;22/10/2020;22/10/2020 06:52;1;Diferido;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MATE-E_07_02-2020;P;MATE-E;MATEMATICA I;7;18:40-20:10;Lu-Mie;63;3;21/10/2020;22/10/2020 07:04;59;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TCMD-DG_02_02-2020;P;TCMD-DG;TALLER DE CREATIVIDAD Y MÉTODOS DE DISEÑO;2;18:40-20:10;Lu-Mie;12;3;21/10/2020;22/10/2020 07:16;11;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MAT2-E_01_02-2020;P;MAT2-E;MATEMATICA II;1;06:30-08:00;Mie-Sab;30;3;21/10/2020;22/10/2020 07:30;25;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ADRE-I_01_02-2020;P;ADRE-I;ADMINISTRACION DE REDES;1;18:40-20:10;Lu-Mie;35;3;21/10/2020;22/10/2020 07:36;34;Ordinario;REDES;Oscar Bertony Pineda;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
TAI4-AC_01_02-2020;P;TAI4-AC;TALLER INTEGRAL IV;1;06:30-08:00;Lu-Mie-Vie;49;3;21/10/2020;22/10/2020 07:36;49;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
INF1-I_06_02-2020;P;INF1-I;INFORMATICA;6;18:40-20:10;Lu-Mie;89;3;21/10/2020;22/10/2020 07:58;66;Ordinario;SISTEMAS INFORMATICOS;Maria Eva Carranza Rivas;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
ETPS1-T_01_02-2020;P;ETPS1-T;TÉCNICAS DE PRODUCCIÓN INDUSTRIAL DE SOFTWARE I;1;18:40-20:10;Lu-Mie;90;3;21/10/2020;22/10/2020 07:59;90;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
PROE-I_02_02-2020;P;PROE-I;PROGRAMACION ORIENTADA A OBJETOS;2;09:00-12:00;Mie;24;3;21/10/2020;22/10/2020 08:00;17;Ordinario;PROGRAMACION;Lilian Noemi Romero De Leiva;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
DIBT-I_01_02-2020;P;DIBT-I;DIBUJO TECNICO;1;06:30-08:00;Mie-Sab;28;3;21/10/2020;22/10/2020 08:04;22;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DIBT-I_01_02-2020;P;DIBT-I;DIBUJO TECNICO;1;06:30-08:00;Mie-Sab;28;2;7/10/2020;22/10/2020 08:05;2;Diferido;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
HISI-I_01_02-2020;P;HISI-I;ADMÓN. DE LA HIGIENE Y SEGURIDAD INDUSTRIAL;1;18:40-20:10;Lu-Mie;87;3;21/10/2020;22/10/2020 08:06;87;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DIBT-I_02_02-2020;P;DIBT-I;DIBUJO TECNICO;2;08:00-09:30;Mie-Sab;49;2;7/10/2020;22/10/2020 08:06;3;Diferido;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
PROG3-I_02_02-2020;P;PROG3-I;PROGRAMACION III;2;09:00-12:00;Mie;26;3;21/10/2020;22/10/2020 08:08;25;Ordinario;PROGRAMACION;Lilian Noemi Romero De Leiva;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
ADCO-AC_01_02-2020;P;ADCO-AC;ADMINISTRACION DE LA CONSTRUCCION;1;06:30-08:00;Mie-Sab;24;3;21/10/2020;22/10/2020 08:09;24;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
COA2-AC_01_02-2020;P;COA2-AC;CONST. APLICADA II;1;18:40-20:10;Lu-Mie;34;3;21/10/2020;22/10/2020 08:09;33;Ordinario;ARQUITECTURA;Victor Manuel Merino Rivas;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TAEX-DG_01_02-2020;P;TAEX-DG;TALLER DE EXPRESIÓN ORAL Y REDACCIÓN CREATIVA;1;18:40-20:10;Lu-Mie;15;3;21/10/2020;22/10/2020 08:19;12;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
SEIM-DG_01_02-2020;P;SEIM-DG;SIMIÓTICA DE LA IMAGEN;1;06:30-08:00;Mie-Sab;78;3;21/10/2020;22/10/2020 08:22;76;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TED2-AC_02_02-2020;P;TED2-AC;TECNOLOGIA DIGITAL II;2;18:40-20:10;Lu-Mie;22;3;21/10/2020;22/10/2020 08:23;17;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TED2-AC_01_02-2020;P;TED2-AC;TECNOLOGIA DIGITAL II;1;08:00-11:00;Mie;111;3;21/10/2020;22/10/2020 08:36;96;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MATF-I_06_02-2020;P;MATF-I;MATEMATICA FINANCIERA;6;18:40-20:10;Lu-Mie;114;3;21/10/2020;22/10/2020 09:39;109;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
PROG4-I_01_02-2020;P;PROG4-I;PROGRAMACION IV;1;06:30-08:00;Ma-Jue;54;3;22/10/2020;22/10/2020 23:11;52;Ordinario;PROGRAMACION;Lilian Noemi Romero De Leiva;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
PROG4-I_01_02-2020;P;PROG4-I;PROGRAMACION IV;1;06:30-08:00;Ma-Jue;54;2;22/10/2020;22/10/2020 23:11;1;Diferido;PROGRAMACION;Lilian Noemi Romero De Leiva;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
ESTR-I_01_02-2020;P;ESTR-I;ESTUDIO DEL TRABAJO ;1;17:00-18:30;Ma-Jue;61;3;22/10/2020;22/10/2020 23:52;57;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
SIEL-I_01_02-2020;P;SIEL-I;SISTEMAS LINEALES ELECTROMECANICOS;1;06:30-08:00;Ma-Jue;38;3;22/10/2020;22/10/2020 23:52;29;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MATF-I_05_02-2020;P;MATF-I;MATEMATICA FINANCIERA;5;17:00-18:30;Ma-Jue;110;3;22/10/2020;23/10/2020 00:01;78;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
SINF-I_01_02-2020;P;SINF-I;SISTEMAS DE INFORMACION GERENCIAL;1;06:30-08:00;Ma-Jue;73;3;22/10/2020;23/10/2020 00:07;71;Ordinario;SISTEMAS INFORMATICOS;Maria Eva Carranza Rivas;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
EMPTE-T_01_02-2020;P;EMPTE-T;EMPRENDEDURISMO TECNOLÓGICO                                                ;1;17:00-18:30;Ma-Jue;74;3;22/10/2020;23/10/2020 00:08;67;Ordinario;SISTEMAS INFORMATICOS;Maria Eva Carranza Rivas;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
CDEC-I_01_02-2020;P;CDEC-I;COSTOS INDUSTRIALES;1;06:30-08:00;Ma-Jue;69;3;22/10/2020;23/10/2020 00:11;69;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ET3M-T_01_02-2020;P;ET3M-T;ADMINISTRACION DE MANTENIMIENTO;1;06:30-08:00;Ma-Jue;21;3;22/10/2020;23/10/2020 00:14;21;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
SIPRI-T_01_02-2020;P;SIPRI-T;INGLES TECNICO IV(SISTEMAS INTEGRADOS ADMINISTRATIVOS);1;06:30-08:00;Ma-Jue-Sab;17;3;22/10/2020;23/10/2020 00:23;17;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DII3-DG_01_02-2020;P;DII3-DG;DISEÑO DE INTERFACES III;1;06:30-08:00;Ma-Jue;12;3;22/10/2020;23/10/2020 00:24;8;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ASEM-I_01_02-2020;P;ASEM-I;LENGUAJE DE MAQUINA;1;06:30-08:00;Ma-Jue;86;3;22/10/2020;23/10/2020 00:41;78;Ordinario;PROGRAMACION;Lilian Noemi Romero De Leiva;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
ASEM-I_02_02-2020;P;ASEM-I;LENGUAJE DE MAQUINA;2;13:00-14:30;Ma-Jue;43;3;22/10/2020;23/10/2020 00:42;40;Ordinario;PROGRAMACION;Lilian Noemi Romero De Leiva;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
MAT2-T_01_02-2020;P;MAT2-T;MATEMATICA II;1;06:30-08:00;Ma-Jue;90;3;22/10/2020;23/10/2020 00:43;88;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ESTE-E_02_02-2020;P;ESTE-E;ESTADISTICA;2;06:30-08:00;Ma-Jue;72;3;22/10/2020;23/10/2020 01:10;71;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
DIBP-H_02_02-2020;P;DIBP-H;DIBUJO PUBLICITARIO ;2;17:00-18:30;Ma-Jue;30;3;22/10/2020;23/10/2020 01:15;27;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
BAS2-I_01_02-2020;P;BAS2-I;BASE DE DATOS II;1;06:30-08:00;Ma-Jue;84;3;22/10/2020;23/10/2020 01:18;72;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
MAT2-T_03_02-2020;P;MAT2-T;MATEMATICA II;3;17:00-18:30;Ma-Jue;64;3;22/10/2020;23/10/2020 02:02;57;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
FPPP-I_01_02-2020;P;FPPP-I;FORMULACION Y EVALUACION DE PROYECTOS;1;17:00-18:30;Ma-Jue;49;3;22/10/2020;23/10/2020 02:33;43;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
PELOG-DG_01_02-2020;P;PELOG-DG;PENSAMIENTO LÓGICO;1;09:30-11:00;Ma-Jue;71;3;22/10/2020;23/10/2020 03:26;65;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
PELOG-DG_02_02-2020;P;PELOG-DG;PENSAMIENTO LÓGICO;2;17:00-18:30;Ma-Jue;15;3;22/10/2020;23/10/2020 04:44;11;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ETPS3-T_01_02-2020;P;ETPS3-T;TÉCNICAS DE CALIDAD DE SOFTWARE;1;17:00-18:30;Ma-Jue;64;3;22/10/2020;24/10/2020 12:03;57;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
PROG3-I_01_02-2020;P;PROG3-I;PROGRAMACION III;1;06:30-08:00;Ma-Jue;49;3;22/10/2020;23/10/2020 05:43;39;Ordinario;PROGRAMACION;Lilian Noemi Romero De Leiva;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
RRD-I_01_02-2020;P;RRD-I;RESPALDO Y RECUPERACION DE DATOS;1;17:00-18:30;Ma-Jue;9;3;22/10/2020;23/10/2020 05:50;7;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
IACI-I_01_02-2020;P;IACI-I;INTRODUCCIÓN AL ANÁLISIS DE CIRCUITOS;1;06:30-08:00;Ma-Jue;26;3;22/10/2020;23/10/2020 05:56;24;Ordinario;ELECTRONICA;Jose Mauricio Rivera Mejia;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
IACI-I_01_02-2020;P;IACI-I;INTRODUCCIÓN AL ANÁLISIS DE CIRCUITOS;1;06:30-08:00;Ma-Jue;26;2;23/10/2020;23/10/2020 05:57;1;Diferido;ELECTRONICA;Jose Mauricio Rivera Mejia;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
RED2-E_01_02-2020;P;RED2-E;REDES DE DATOS II;1;09:30-11:00;Ma-Jue;111;3;22/10/2020;23/10/2020 05:57;108;Ordinario;REDES;Oscar Bertony Pineda;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
TETC-N_01_02-2020;P;TETC-N;TENDENCIAS TECNOLOGICAS Y DE MANAGEMENT                                    ;1;06:30-08:00;Ma-Jue;8;3;22/10/2020;23/10/2020 05:59;6;Ordinario;DESARROLLO DE SISTEMAS;Jose Oswaldo Barrera Montes;Escuela de Informática;Facultad de Informática y Ciencias Aplicadas,
MAT1-T_02_02-2020;P;MAT1-T;MATEMATICA I;2;09:30-11:00;Ma-Jue;139;3;22/10/2020;23/10/2020 06:09;130;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
ETPR-AC_01_02-2020;P;ETPR-AC;TECNICAS DE PRESENTACIÓN;1;06:30-08:00;Ma-Jue;44;3;22/10/2020;23/10/2020 06:15;39;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
APR1-I_01_02-2020;P;APR1-I;ADMINISTRACION DE LA PRODUCCION I;1;17:00-18:30;Ma-Jue;99;3;22/10/2020;23/10/2020 06:16;94;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MAT2-E_02_02-2020;P;MAT2-E;MATEMATICA II;2;09:30-11:00;Ma-Jue;94;3;22/10/2020;23/10/2020 06:17;88;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MODE-I_01_02-2020;P;MODE-I;MODELOS DE DECISION;1;06:30-08:00;Ma-Jue;44;3;22/10/2020;23/10/2020 06:22;40;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MODEI-I_01_02-2020;P;MODEI-I;INGLES TÉCNICO II (MODELOS DE DECISION);1;06:30-08:00;Ma-Jue-Sab;24;3;22/10/2020;23/10/2020 06:23;21;Ordinario;PROCESOS INDUSTRIALES;Augusto Antonio Villalta;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
MATF-I_02_02-2020;P;MATF-I;MATEMATICA FINANCIERA;2;06:30-08:00;Ma-Jue;40;3;22/10/2020;23/10/2020 06:23;38;Ordinario;MATEMATICAS Y FISICA;Genaro Antonio Hernandez Lemus;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
TECG-DG_01_02-2020;P;TECG-DG;TEORIA DE LA COMUNICACION GRAFICA;1;09:30-11:00;Ma-Jue;8;3;22/10/2020;23/10/2020 06:30;5;Ordinario;DISEÑO GRAFICO;Frederick Ludwing Orellana;Escuela de Ciencias Aplicadas;Facultad de Informática y Ciencias Aplicadas,
